,CBAP,CBBP,CBCP,CBDP,N2AP,N2BP,N2CP,N2DP
WBGene00015101,34,71,82,57,0,45,0,52
WBGene00018352,156,285,166,116,38,50,0,25
WBGene00015103,0,0,0,0,0,0,0,0
WBGene00015102,84,426,208,170,75,387,10,247
WBGene00011488,217,390,303,293,215,465,7,373
WBGene00015108,0,0,0,0,0,0,0,0
WBGene00018359,0,0,0,0,0,0,0,0
WBGene00018358,0,0,0,0,0,0,0,0
WBGene00004268,0,0,0,6,0,36,0,14
WBGene00004269,0,0,57,0,53,0,0,0
WBGene00004266,23,116,73,35,31,89,0,130
WBGene00004267,60,74,56,48,33,168,23,75
WBGene00004264,0,0,0,0,0,0,0,0
WBGene00004265,9,18,14,8,2,19,5,0
WBGene00165808,0,0,0,0,0,0,0,0
WBGene00012689,18,0,11,14,30,82,10,42
WBGene00012688,120,244,0,0,0,0,0,79
WBGene00012683,0,0,0,0,0,0,0,0
WBGene00012682,15,0,9,22,0,0,0,0
WBGene00012681,0,0,0,0,0,0,0,0
WBGene00012680,98,72,80,97,7,41,0,0
WBGene00012686,58,0,0,0,0,0,0,0
WBGene00019782,14,0,0,0,10,0,0,0
WBGene00201979,0,0,0,1,0,0,1,0
WBGene00201978,0,0,0,0,0,5,0,0
WBGene00201973,0,0,0,0,0,0,0,0
WBGene00201972,0,0,0,0,0,0,0,0
WBGene00201971,0,0,0,0,0,0,0,0
WBGene00201970,5,0,4,3,0,0,3,0
WBGene00201977,0,0,0,0,0,0,0,0
WBGene00167178,0,4,0,0,0,0,0,0
WBGene00201975,0,0,0,0,0,0,0,0
WBGene00201974,0,0,0,0,0,0,0,0
WBGene00008865,27,57,0,16,0,104,0,71
WBGene00167179,0,0,0,0,0,0,0,0
WBGene00004488,0,0,0,0,0,0,0,0
WBGene00004489,129,345,313,268,137,538,39,303
WBGene00004486,438,512,443,0,0,0,0,189
WBGene00004487,0,0,0,81,0,0,0,0
WBGene00004484,51,0,0,31,0,162,0,88
WBGene00004485,126,342,255,34,15,468,43,383
WBGene00004482,80,160,236,96,50,286,14,224
WBGene00004483,218,635,17,0,0,1355,0,531
WBGene00004480,0,0,0,0,0,0,0,0
WBGene00004481,40,130,50,77,48,221,9,125
WBGene00172545,0,0,0,0,0,0,0,0
WBGene00003891,0,0,0,0,13,0,0,0
WBGene00007733,7,0,18,0,0,24,0,0
WBGene00167172,0,0,0,0,0,0,0,0
WBGene00172546,0,0,0,0,0,0,0,0
WBGene00167173,0,0,0,0,0,0,0,0
WBGene00007735,56,0,72,59,61,229,0,67
WBGene00199650,0,0,0,0,0,0,0,0
WBGene00172540,0,0,0,0,0,0,0,0
WBGene00002889,663,1579,1145,945,844,3158,332,1311
WBGene00167171,0,0,0,0,0,0,0,0
WBGene00010748,0,0,0,0,0,0,0,0
WBGene00007736,2,3,1,0,0,0,0,0
WBGene00010749,8,31,0,0,28,91,0,44
WBGene00003898,0,25,14,20,0,0,0,13
WBGene00167174,0,0,2,0,0,0,0,0
WBGene00200598,0,3,0,0,0,0,0,6
WBGene00200599,3,8,4,1,0,3,0,0
WBGene00200596,0,0,0,0,0,0,0,0
WBGene00200597,0,0,0,0,0,0,0,0
WBGene00200594,0,0,0,0,0,0,0,0
WBGene00200595,0,0,0,0,0,0,0,2
WBGene00200592,0,0,0,0,0,0,0,0
WBGene00200593,0,0,0,0,0,0,0,0
WBGene00200590,0,0,0,0,0,0,0,0
WBGene00200591,0,0,0,0,0,0,0,0
WBGene00019754,0,0,0,0,0,0,0,0
WBGene00019755,0,0,0,0,0,0,0,0
WBGene00219260,0,0,0,0,0,0,0,0
WBGene00019757,0,0,0,0,0,0,0,0
WBGene00019750,0,0,0,0,0,0,0,0
WBGene00219267,0,1,0,0,10,12,0,0
WBGene00219264,0,3,0,2,6,0,0,0
WBGene00019753,0,0,0,0,0,0,0,0
WBGene00219269,0,0,0,0,1,0,0,4
WBGene00019758,0,0,0,0,0,0,0,0
WBGene00019759,0,0,0,0,0,0,0,0
WBGene00003285,0,0,0,0,0,0,0,0
WBGene00003284,4,0,0,1,0,0,0,0
WBGene00007900,293,532,287,361,83,524,0,410
WBGene00003286,91,246,215,116,669,1323,40,838
WBGene00007906,0,0,0,0,0,0,0,0
WBGene00003280,0,0,0,0,0,0,0,2
WBGene00003283,0,0,0,0,1,0,1,0
WBGene00007905,0,0,0,0,0,0,0,0
WBGene00007908,0,0,0,0,0,0,0,0
WBGene00007909,0,0,0,0,0,0,0,0
WBGene00003289,127,211,165,166,70,286,5,137
WBGene00003288,2147,2683,1644,934,1003,849,1576,2232
WBGene00197849,0,0,0,0,0,0,0,0
WBGene00197848,0,0,0,0,0,0,0,0
WBGene00200628,0,0,0,0,0,0,0,0
WBGene00045923,0,0,0,0,0,0,0,0
WBGene00045920,0,0,0,0,0,0,0,0
WBGene00045921,0,60,25,16,2,17,0,2
WBGene00045926,0,0,0,5,0,0,0,0
WBGene00015419,0,0,0,0,0,0,0,0
WBGene00045924,0,0,7,0,0,0,0,0
WBGene00045925,0,0,0,0,0,0,0,0
WBGene00200620,2,0,10,0,0,0,1,0
WBGene00200621,0,0,0,0,0,0,0,0
WBGene00200622,0,0,0,0,0,0,0,0
WBGene00168563,0,0,0,0,0,0,0,0
WBGene00200624,0,0,0,0,0,0,0,0
WBGene00200625,0,0,0,0,0,0,0,0
WBGene00200626,18,17,22,28,24,20,9,19
WBGene00200627,0,0,0,0,0,0,0,0
WBGene00013222,87,243,0,0,0,528,0,307
WBGene00013223,215,416,242,292,409,375,125,272
WBGene00013220,66,145,115,87,67,220,23,51
WBGene00013221,11602,24506,19094,13214,11128,36945,3157,17321
WBGene00013226,21537,40943,34994,19923,20570,49818,5750,25325
WBGene00013227,51,47,37,30,42,82,0,42
WBGene00044039,0,25,25,0,13,57,0,36
WBGene00044038,0,0,0,0,0,0,0,0
WBGene00044037,3,3,2,0,5,8,0,11
WBGene00044036,0,0,0,0,0,0,0,0
WBGene00044035,0,0,0,0,0,0,0,0
WBGene00044034,0,28,0,0,113,1085,67,404
WBGene00044032,9,5,0,7,22,254,0,114
WBGene00044031,0,0,0,0,0,0,0,0
WBGene00044030,0,0,0,0,0,0,0,0
WBGene00165761,0,0,0,0,0,0,6,0
WBGene00165760,0,0,0,0,0,0,0,0
WBGene00016159,0,0,0,0,0,0,0,8
WBGene00174148,0,0,0,0,0,0,0,0
WBGene00016158,213,436,211,227,86,426,0,262
WBGene00197845,0,0,0,0,0,0,0,0
WBGene00197844,0,0,0,0,0,0,0,2
WBGene00165767,0,0,0,0,0,0,0,0
WBGene00165766,0,0,0,0,0,0,0,0
WBGene00197227,0,0,0,0,0,0,0,0
WBGene00202502,0,0,0,0,0,0,0,0
WBGene00016764,0,0,0,0,0,0,0,0
WBGene00016765,0,0,0,0,0,0,0,0
WBGene00016766,0,0,0,0,0,0,0,0
WBGene00016767,0,0,0,0,0,22,0,0
WBGene00016760,0,0,0,0,0,0,0,0
WBGene00016761,0,8,0,3,0,0,0,0
WBGene00016762,4,0,2,0,2,10,0,8
WBGene00016763,61,78,77,70,43,138,45,120
WBGene00016768,6,0,0,0,0,0,0,0
WBGene00016769,2,0,12,6,11,39,7,8
WBGene00017415,0,0,0,0,0,0,0,0
WBGene00017414,0,0,0,0,0,0,0,0
WBGene00017417,67,169,82,36,0,0,0,0
WBGene00017416,0,0,0,0,0,0,0,0
WBGene00017411,0,0,0,0,0,0,0,0
WBGene00017410,0,0,0,0,0,0,0,0
WBGene00017413,20,53,0,19,47,229,0,119
WBGene00017412,0,31,0,11,0,65,0,29
WBGene00017419,41,200,121,91,714,925,589,593
WBGene00017418,0,0,0,0,0,0,0,0
WBGene00199674,0,0,0,0,0,0,0,0
WBGene00199675,1,6,1,2,1,7,1,1
WBGene00199676,0,0,0,2,0,5,0,0
WBGene00199677,0,0,0,0,0,0,0,0
WBGene00167150,0,0,0,0,0,0,0,0
WBGene00199671,0,0,0,0,0,0,0,0
WBGene00199672,0,0,0,0,0,0,0,0
WBGene00167153,0,0,0,0,0,0,0,0
WBGene00199678,0,0,0,0,0,0,0,0
WBGene00167159,0,0,0,0,0,0,0,0
WBGene00050960,0,0,0,0,0,0,0,0
WBGene00050961,0,0,0,2,0,0,0,0
WBGene00050962,0,0,0,0,0,0,0,0
WBGene00050963,0,0,0,0,0,0,0,0
WBGene00050964,0,0,0,0,0,5,0,2
WBGene00050965,0,0,0,0,0,0,0,0
WBGene00050967,0,0,0,0,0,0,0,0
WBGene00050968,0,0,0,0,0,0,0,0
WBGene00168814,0,0,0,0,0,0,0,0
WBGene00255561,4,16,8,0,16,6,0,4
WBGene00255560,4,16,8,0,16,6,0,4
WBGene00255563,1,5,12,10,6,32,5,5
WBGene00014999,15,0,0,12,0,19,0,29
WBGene00014998,0,0,1,0,0,0,0,0
WBGene00255562,13,15,4,4,0,8,0,2
WBGene00014991,0,0,0,0,0,0,0,0
WBGene00014990,5,1,5,4,1,5,1,1
WBGene00014993,0,0,0,0,0,0,0,0
WBGene00014992,384,784,632,430,9427,21544,2964,10140
WBGene00014994,34,37,31,24,108,653,12,81
WBGene00014997,3,0,28,1,6,25,0,17
WBGene00014996,0,0,0,0,0,0,0,0
WBGene00019877,163,178,242,188,31,288,21,277
WBGene00044089,0,0,0,0,0,0,0,0
WBGene00044086,0,0,0,0,0,0,0,0
WBGene00044087,0,0,0,0,0,0,0,0
WBGene00018770,0,0,0,0,0,0,0,59
WBGene00014230,152,117,153,88,81,285,17,122
WBGene00011819,826,1863,1943,1357,1037,4534,431,2418
WBGene00011818,0,0,0,0,0,0,0,0
WBGene00011817,0,0,0,0,0,0,0,0
WBGene00011816,0,0,0,0,0,0,0,0
WBGene00011815,158,330,211,201,60,282,0,290
WBGene00011814,0,0,0,28,0,0,0,0
WBGene00011813,31,0,24,17,0,12,0,130
WBGene00011812,1701,6412,4351,2614,159,988,66,342
WBGene00011811,0,18,0,13,0,0,0,0
WBGene00011810,0,0,0,0,0,0,0,0
WBGene00195357,146,211,98,65,47,143,10,64
WBGene00195356,3,0,2,0,0,12,0,2
WBGene00198107,0,0,0,0,0,0,0,0
WBGene00195354,0,0,3,0,0,3,0,0
WBGene00198101,0,0,0,0,0,0,0,0
WBGene00198100,0,0,0,0,0,0,0,0
WBGene00195351,0,0,0,0,0,0,0,0
WBGene00195350,0,0,0,0,0,0,0,0
WBGene00198109,0,0,0,0,0,0,0,0
WBGene00198108,0,0,0,0,0,0,0,0
WBGene00195359,0,0,0,0,0,0,0,0
WBGene00195358,0,0,0,0,0,0,0,0
WBGene00014339,7,0,7,0,7,26,0,14
WBGene00167725,0,0,0,0,0,0,0,0
WBGene00196619,0,0,0,0,0,0,0,0
WBGene00196618,0,0,4,0,0,0,0,0
WBGene00196617,0,0,0,0,0,0,0,0
WBGene00196616,0,0,3,0,0,0,0,0
WBGene00196615,0,0,0,0,0,0,0,0
WBGene00196614,0,0,0,0,0,0,0,0
WBGene00196613,0,0,5,0,0,0,0,0
WBGene00196612,0,0,0,0,0,0,0,0
WBGene00014333,15,26,18,17,7,34,7,26
WBGene00196610,0,0,0,0,0,0,0,2
WBGene00167842,0,0,0,0,0,0,0,0
WBGene00167843,0,0,0,0,0,0,0,0
WBGene00167840,0,0,0,0,0,0,0,0
WBGene00171662,0,0,0,0,0,0,0,0
WBGene00167846,0,0,0,0,0,0,0,0
WBGene00167847,0,0,0,0,0,0,0,0
WBGene00167845,0,0,0,0,0,0,0,0
WBGene00167848,0,0,0,0,0,0,0,0
WBGene00167849,0,4,0,0,0,0,0,0
WBGene00167729,0,0,0,0,0,0,0,0
WBGene00167728,0,0,0,1,3,0,0,0
WBGene00168399,0,0,0,0,0,0,6,0
WBGene00168398,0,0,0,0,0,0,0,0
WBGene00168397,0,0,0,0,0,0,0,0
WBGene00168396,0,0,0,0,0,0,0,0
WBGene00168395,0,0,0,0,0,0,0,0
WBGene00168394,0,0,0,0,0,0,0,0
WBGene00168393,0,0,0,0,0,0,0,0
WBGene00168392,0,0,0,0,0,0,0,2
WBGene00168391,0,0,0,0,0,0,0,0
WBGene00168390,0,0,1,1,0,6,0,0
WBGene00046695,0,0,0,0,0,0,0,0
WBGene00046694,0,0,0,0,0,0,0,0
WBGene00046697,0,0,0,0,0,0,0,0
WBGene00022944,5,9,0,0,0,0,0,5
WBGene00022943,4,11,6,5,4,7,1,8
WBGene00046690,0,0,0,0,0,0,0,0
WBGene00046693,0,0,0,0,0,0,0,0
WBGene00022940,0,1,0,1,0,14,1,8
WBGene00194759,0,0,0,0,0,0,0,0
WBGene00201502,0,0,0,0,0,0,0,0
WBGene00201503,0,0,0,4,0,0,0,0
WBGene00201500,0,0,0,0,0,0,0,0
WBGene00201501,0,0,0,0,0,0,0,0
WBGene00201506,0,0,4,4,0,5,0,0
WBGene00201507,0,0,0,0,0,0,0,0
WBGene00201504,8,4,2,0,0,6,0,3
WBGene00201505,0,0,0,0,0,0,0,0
WBGene00201508,0,0,0,0,0,0,0,0
WBGene00201509,0,0,0,0,0,0,0,0
WBGene00046596,20,73,41,25,0,18,2,8
WBGene00046597,0,0,0,0,0,0,0,0
WBGene00046594,0,0,0,0,0,0,0,0
WBGene00046595,0,0,0,0,0,0,0,0
WBGene00046592,0,9,7,0,0,0,0,0
WBGene00046593,0,0,0,0,0,0,0,0
WBGene00046590,0,0,0,0,0,0,0,0
WBGene00046591,0,2,0,0,0,0,0,0
WBGene00018779,0,0,0,0,0,0,0,0
WBGene00046598,0,2,0,0,0,0,0,0
WBGene00046599,0,0,0,0,0,0,0,0
WBGene00235321,0,0,0,0,0,0,0,0
WBGene00235320,0,0,0,0,0,0,0,0
WBGene00235323,0,8,0,0,0,0,0,3
WBGene00235322,0,5,1,0,0,0,0,3
WBGene00169448,0,0,0,0,0,0,0,0
WBGene00235324,0,0,0,0,0,0,0,0
WBGene00235327,0,0,0,0,0,0,0,0
WBGene00235326,0,0,0,0,0,0,0,0
WBGene00235329,0,0,0,0,0,0,0,0
WBGene00169445,0,0,0,0,0,0,0,0
WBGene00169446,0,0,0,0,0,0,0,0
WBGene00169447,0,0,0,0,0,0,0,0
WBGene00169440,0,0,0,0,0,0,0,0
WBGene00169441,0,0,0,0,0,0,0,0
WBGene00169442,0,0,0,0,0,0,0,0
WBGene00012899,0,0,0,0,0,765,0,462
WBGene00201222,0,0,0,0,0,0,0,0
WBGene00009820,0,0,0,0,0,0,0,0
WBGene00199586,0,0,0,0,0,0,0,0
WBGene00197225,0,0,0,0,0,0,0,0
WBGene00165144,0,0,0,0,0,0,0,0
WBGene00050100,0,0,0,0,0,0,0,0
WBGene00197226,0,0,8,1,0,0,0,0
WBGene00050106,0,0,0,0,0,0,0,0
WBGene00165140,0,0,0,0,0,0,0,0
WBGene00165143,0,0,0,0,0,0,0,0
WBGene00050105,0,0,0,0,0,0,0,0
WBGene00050108,0,0,0,0,0,0,0,0
WBGene00050109,0,0,0,0,0,12,0,0
WBGene00197229,0,0,0,0,0,0,0,0
WBGene00165148,0,0,0,0,0,0,0,0
WBGene00049218,0,0,0,0,0,0,0,0
WBGene00049219,0,0,0,0,0,0,0,0
WBGene00049214,0,0,0,0,0,0,0,0
WBGene00049215,0,0,0,0,0,3,0,0
WBGene00049216,0,0,0,0,0,0,0,0
WBGene00049217,0,0,0,0,0,0,0,0
WBGene00049210,7,0,0,0,0,0,0,3
WBGene00049211,0,0,0,0,0,0,0,0
WBGene00049212,0,0,0,0,0,0,0,0
WBGene00049213,0,0,0,0,0,0,0,0
WBGene00048169,0,0,0,0,0,0,0,0
WBGene00048168,0,0,0,2,0,0,0,0
WBGene00048165,0,0,0,0,0,0,0,0
WBGene00048164,0,0,0,0,0,0,0,0
WBGene00048167,0,0,0,0,0,0,0,0
WBGene00048166,0,0,0,0,0,0,0,0
WBGene00048161,0,0,0,0,0,0,0,0
WBGene00048160,0,0,0,0,0,0,0,0
WBGene00048163,0,0,0,0,0,0,0,0
WBGene00048162,0,0,0,0,0,0,0,0
WBGene00012169,0,0,36,34,0,44,0,9
WBGene00045027,5,6,3,1,5,10,4,7
WBGene00045026,0,0,0,0,0,0,0,1
WBGene00045025,0,0,0,0,0,0,0,0
WBGene00045024,0,0,0,0,0,0,0,0
WBGene00045022,0,0,0,0,0,0,0,0
WBGene00045029,0,0,0,0,0,0,0,2
WBGene00045028,0,0,0,0,0,0,0,0
WBGene00011686,0,0,0,0,0,0,0,0
WBGene00023324,0,0,0,0,0,0,0,0
WBGene00003356,0,0,0,0,0,0,0,0
WBGene00003355,0,0,0,0,0,0,0,0
WBGene00198927,0,0,0,0,0,0,0,0
WBGene00198926,0,0,0,0,0,0,2,0
WBGene00198925,0,0,0,0,0,0,0,0
WBGene00198924,438,856,349,258,651,1282,632,963
WBGene00198923,3,4,4,4,1,6,0,0
WBGene00198922,0,0,0,0,0,0,0,0
WBGene00198921,0,0,0,0,0,0,0,0
WBGene00198920,0,0,0,0,0,0,0,0
WBGene00023320,2,3,2,4,1,1,0,0
WBGene00198929,0,8,0,0,0,0,0,0
WBGene00023321,0,0,0,0,0,0,0,0
WBGene00021380,0,0,0,0,0,0,0,0
WBGene00021381,0,33,0,7,0,0,0,13
WBGene00166490,0,0,0,0,0,0,0,0
WBGene00021383,0,0,0,0,0,0,0,0
WBGene00166496,0,0,0,0,0,0,0,0
WBGene00021385,0,0,5,0,0,5,0,1
WBGene00166494,0,0,0,0,0,0,0,0
WBGene00166495,0,0,0,1,0,0,0,1
WBGene00019255,1,17,6,1,0,6,8,22
WBGene00019254,0,25,0,0,0,0,0,0
WBGene00166498,0,0,0,0,0,0,0,1
WBGene00166499,0,0,0,0,0,0,0,0
WBGene00019251,0,0,0,0,0,0,0,0
WBGene00019250,44,2241,55,1119,786,2102,184,1039
WBGene00019253,0,0,0,0,0,0,0,0
WBGene00020471,0,0,0,0,39,0,0,46
WBGene00020473,422,1099,564,505,237,1037,0,532
WBGene00011351,0,0,0,0,0,0,0,0
WBGene00020475,0,0,0,0,0,0,0,0
WBGene00016408,125,382,193,500,259,312,0,297
WBGene00174797,0,0,0,0,0,0,0,0
WBGene00020479,0,0,0,0,0,0,0,0
WBGene00016404,702,1293,919,507,0,560,0,235
WBGene00016407,13,27,26,15,24,33,6,4
WBGene00000368,1510,979,1841,1069,395,1052,144,388
WBGene00016400,0,0,0,0,0,0,0,0
WBGene00016403,0,0,0,0,0,0,0,0
WBGene00016402,0,0,0,0,0,0,0,0
WBGene00044463,9,0,0,0,0,0,0,14
WBGene00006067,0,0,0,0,0,0,0,7
WBGene00166728,0,0,0,0,0,0,0,0
WBGene00166729,0,0,0,0,0,0,0,0
WBGene00166724,0,2,2,1,6,4,0,0
WBGene00166725,0,0,0,0,0,0,0,0
WBGene00166726,0,0,0,0,0,0,0,0
WBGene00166727,0,0,0,0,0,0,0,2
WBGene00166720,0,0,0,0,0,0,0,0
WBGene00005528,0,0,0,0,0,0,0,0
WBGene00166722,0,0,0,0,0,0,0,0
WBGene00166723,0,0,0,0,0,0,0,0
WBGene00018563,0,0,0,0,0,0,0,0
WBGene00011831,0,0,0,0,0,0,0,0
WBGene00012649,0,0,0,0,0,0,0,0
WBGene00006061,59,120,72,74,50,254,0,123
WBGene00011682,0,0,0,0,0,0,0,0
WBGene00195378,0,0,0,0,0,0,0,0
WBGene00168910,0,0,0,0,0,0,0,0
WBGene00018568,0,0,0,0,0,0,0,0
WBGene00005523,0,0,0,0,0,0,0,0
WBGene00047817,10,14,0,0,0,0,0,11
WBGene00195371,0,0,0,0,0,0,0,0
WBGene00195370,0,1,9,2,0,0,0,0
WBGene00174798,0,0,0,0,0,7,0,0
WBGene00017200,0,0,0,0,0,0,0,0
WBGene00017201,0,0,0,0,0,0,0,0
WBGene00017202,0,0,0,0,0,0,0,0
WBGene00166235,0,0,0,0,0,0,0,0
WBGene00199339,0,0,0,0,0,0,0,0
WBGene00199338,0,0,0,0,0,0,0,0
WBGene00167455,0,0,0,0,0,0,0,0
WBGene00199334,0,8,0,2,0,0,0,0
WBGene00167457,0,0,0,0,0,0,0,0
WBGene00167456,0,0,0,0,0,2,0,0
WBGene00167451,0,0,0,2,0,0,0,0
WBGene00167450,0,0,0,0,0,0,0,0
WBGene00167453,0,0,0,0,0,0,0,0
WBGene00166233,0,0,0,0,0,0,0,0
WBGene00199182,1,0,0,0,0,0,0,2
WBGene00166231,0,0,0,0,0,0,0,0
WBGene00008213,0,0,0,0,0,0,0,0
WBGene00008212,0,0,0,0,0,8,0,0
WBGene00172958,0,0,0,0,0,0,0,0
WBGene00008210,14,81,11,0,0,59,13,34
WBGene00008217,0,0,0,0,0,0,0,0
WBGene00008216,0,0,0,0,0,0,0,0
WBGene00008215,11,25,17,3,9,30,0,0
WBGene00196634,0,0,0,0,0,0,0,0
WBGene00172952,0,0,0,0,0,0,0,0
WBGene00172953,0,0,0,0,0,0,0,0
WBGene00008219,6,13,17,31,20,168,2,55
WBGene00008218,221,431,290,230,39,380,31,270
WBGene00172956,0,1,1,1,0,1,0,1
WBGene00172957,0,0,0,0,0,0,0,0
WBGene00172954,0,0,0,0,0,0,0,0
WBGene00172955,0,0,0,0,0,0,0,0
WBGene00168916,0,0,0,0,0,0,0,0
WBGene00167187,0,0,0,0,0,0,0,0
WBGene00167186,0,0,0,0,0,0,0,0
WBGene00167185,0,0,0,0,0,0,0,0
WBGene00167184,0,0,0,0,0,0,0,0
WBGene00020291,0,0,0,0,0,82,0,0
WBGene00020895,0,0,0,0,0,0,0,6
WBGene00167182,0,0,0,0,0,0,0,0
WBGene00199181,0,0,0,0,0,0,0,0
WBGene00020293,24,46,29,27,17,78,0,47
WBGene00167824,0,0,0,0,0,0,0,0
WBGene00020292,0,0,0,0,0,0,0,0
WBGene00196638,0,1,0,1,2,0,0,0
WBGene00023126,1,1,0,0,1,5,4,0
WBGene00023127,0,0,0,0,0,0,0,0
WBGene00023124,17,19,9,12,6,40,0,8
WBGene00023125,1,0,0,2,1,3,0,0
WBGene00023122,1,2,2,2,1,3,0,0
WBGene00023123,7,16,8,8,8,28,0,20
WBGene00023120,13,17,4,5,3,6,1,3
WBGene00023121,11,15,6,6,2,6,3,7
WBGene00023128,7,29,11,16,9,39,4,23
WBGene00023129,18,105,92,41,11,72,4,23
WBGene00022297,12,42,5,8,76,81,6,90
WBGene00022296,47,134,112,87,19,432,22,135
WBGene00022295,0,0,0,0,0,0,0,0
WBGene00022292,8,15,24,10,136,607,0,397
WBGene00022291,0,0,0,0,58,346,0,0
WBGene00022290,0,0,0,0,0,0,0,0
WBGene00199312,0,0,0,0,0,0,0,0
WBGene00022298,48,0,0,11,48,130,8,132
WBGene00003043,15,16,0,22,95,0,0,85
WBGene00003041,237,136,107,196,142,131,81,101
WBGene00003040,403,732,529,346,634,1733,280,940
WBGene00003047,1396,1993,1280,1023,528,3502,153,1955
WBGene00003046,0,0,0,0,0,0,0,0
WBGene00003045,181,106,98,158,39,91,32,76
WBGene00003044,57,94,49,46,113,447,148,335
WBGene00003048,52,136,61,104,29,150,12,45
WBGene00022741,0,0,0,0,13,0,0,10
WBGene00022743,0,0,0,0,0,0,0,0
WBGene00022742,96,203,74,59,62,152,33,116
WBGene00022745,0,0,0,6,31,156,5,94
WBGene00022744,0,0,0,0,0,0,0,0
WBGene00022747,0,0,0,0,0,0,0,0
WBGene00022746,0,0,0,0,0,0,0,0
WBGene00022749,1036,2244,1264,972,873,2367,367,1477
WBGene00022748,9,0,0,0,0,26,0,0
WBGene00173335,0,0,0,0,0,0,0,0
WBGene00173334,0,0,1,0,0,1,0,0
WBGene00173337,0,0,0,0,0,0,0,0
WBGene00173336,0,0,1,0,0,0,1,0
WBGene00008965,0,0,0,0,0,0,0,0
WBGene00008964,0,0,8,1,0,27,0,2
WBGene00173333,0,0,0,0,0,0,0,0
WBGene00008966,0,0,0,0,0,0,0,0
WBGene00008969,0,0,0,0,0,0,0,0
WBGene00008968,132,165,190,241,116,324,10,274
WBGene00173339,0,0,0,0,0,0,0,4
WBGene00173338,0,0,0,0,0,0,0,0
WBGene00007299,43,30,0,39,0,92,0,53
WBGene00007292,0,0,0,0,0,0,0,0
WBGene00007293,0,0,0,0,0,0,10,1
WBGene00007290,20,37,0,0,0,82,0,32
WBGene00007291,0,0,0,0,0,0,0,0
WBGene00249825,0,0,0,0,0,0,0,0
WBGene00007297,22,6,35,16,0,32,10,45
WBGene00007294,0,0,0,0,0,0,0,0
WBGene00007295,0,0,0,0,0,0,0,0
WBGene00171795,0,0,0,0,0,0,0,0
WBGene00171794,0,0,0,0,0,0,0,0
WBGene00171797,0,0,0,1,0,0,0,0
WBGene00171796,9,38,26,23,3,5,1,2
WBGene00171791,6,4,0,0,0,3,1,0
WBGene00171790,0,0,0,0,0,0,0,0
WBGene00171793,0,0,0,0,0,0,0,0
WBGene00171792,0,0,0,0,0,0,0,0
WBGene00171799,0,0,0,0,0,0,0,0
WBGene00171798,0,0,0,0,0,0,0,0
WBGene00202460,0,0,0,0,0,0,0,0
WBGene00202461,0,0,0,0,0,0,0,0
WBGene00202462,0,0,0,0,0,0,0,0
WBGene00202463,0,0,0,0,0,0,0,0
WBGene00170446,0,0,0,0,0,0,0,0
WBGene00170447,0,0,0,0,0,0,0,0
WBGene00170444,0,0,0,0,0,0,0,0
WBGene00170445,0,0,0,0,0,0,0,0
WBGene00202468,0,0,0,0,0,0,0,0
WBGene00202469,0,0,0,0,0,0,0,0
WBGene00170448,0,0,0,0,0,0,0,3
WBGene00170449,0,0,0,0,0,0,0,0
WBGene00196109,0,0,0,0,0,0,0,0
WBGene00166468,0,0,0,0,0,0,0,0
WBGene00047973,0,0,0,0,0,0,0,0
WBGene00047972,0,0,0,0,0,0,0,0
WBGene00047971,0,0,0,0,0,0,0,0
WBGene00047970,0,0,0,0,4,41,0,0
WBGene00047977,0,0,0,0,0,0,0,0
WBGene00047976,0,0,0,0,0,0,0,0
WBGene00007438,0,0,0,0,0,0,0,0
WBGene00007439,0,0,0,0,0,0,0,0
WBGene00007436,392,843,515,665,379,1487,109,906
WBGene00007437,0,0,0,0,0,0,0,0
WBGene00047979,0,0,0,0,0,0,0,0
WBGene00047978,0,0,0,0,0,0,0,0
WBGene00007432,0,0,0,0,0,0,0,0
WBGene00196105,0,0,0,0,0,0,0,0
WBGene00007430,0,0,0,0,0,39,0,20
WBGene00007431,0,0,0,0,0,0,0,0
WBGene00003951,1093,3377,1114,1613,803,4215,213,1678
WBGene00003950,0,37,22,18,0,50,0,0
WBGene00003953,38,85,46,29,0,92,0,61
WBGene00003952,98,195,145,109,97,343,42,202
WBGene00003955,52,263,101,49,68,186,23,103
WBGene00003954,0,0,0,0,0,0,0,0
WBGene00003957,13,12,35,19,49,178,11,107
WBGene00003956,6,0,0,0,0,34,0,0
WBGene00003959,21,56,24,20,144,717,23,293
WBGene00003958,15,10,11,16,77,160,24,68
WBGene00049840,0,0,0,0,0,0,0,0
WBGene00006529,660,2311,1725,1037,734,1760,182,1018
WBGene00006528,102,175,217,220,159,856,48,219
WBGene00196101,0,0,0,0,0,0,0,0
WBGene00006523,2352,4762,3614,2612,1796,7135,580,3533
WBGene00006522,16,17,29,11,18,29,8,25
WBGene00006520,28,48,45,29,31,25,0,30
WBGene00006527,538,1329,706,587,364,2271,254,882
WBGene00006526,0,0,0,0,0,0,0,0
WBGene00006525,0,0,0,0,0,0,0,0
WBGene00006524,0,0,0,0,0,0,0,0
WBGene00001559,10,19,18,23,19,86,10,49
WBGene00001558,322,674,322,378,144,725,125,707
WBGene00001553,361,696,480,285,1361,4446,166,1528
WBGene00001552,0,0,0,0,0,0,0,0
WBGene00001551,0,0,0,0,0,0,0,0
WBGene00001550,0,0,0,0,0,0,0,0
WBGene00001557,0,0,0,0,0,0,0,0
