,CBAP,CBBP,CBCP,CBDP,N2AP,N2BP,N2CP,N2DP
Y41E3.119,0,0,0,0,0,0,0,0
Y41E3.118,0,0,0,0,0,0,0,0
Y105C5B.516,0,0,0,0,0,0,0,0
Y105C5B.517,0,0,0,0,0,0,0,0
Y105C5B.510,0,0,0,0,0,0,0,0
Y105C5B.511,0,0,0,0,0,0,0,0
Y105C5B.512,0,0,0,0,0,0,0,0
Y105C5B.513,0,3,2,2,0,5,0,0
Y41E3.111,2,8,6,2,0,0,0,0
Y41E3.110,0,0,0,0,0,0,0,0
Y41E3.113,0,0,0,0,0,0,0,0
Y41E3.112,0,0,0,1,0,0,0,0
Y41E3.115,0,0,0,0,0,0,0,0
Y41E3.114,0,0,0,0,0,0,0,0
Y41E3.117,0,0,0,0,0,0,0,0
Y41E3.116,0,0,0,0,0,0,0,0
F56B6.2a,0,0,0,0,0,0,0,0
T06F4.3,0,0,0,0,0,0,0,0
F56B6.2b,0,0,0,0,0,0,0,0
T06F4.5,0,0,0,0,0,0,0,0
F56B6.2d,0,0,0,0,0,0,0,0
F56B6.2g,0,0,0,0,0,0,0,0
F56B6.2f,0,0,0,0,0,0,0,0
T06F4.9,0,0,0,2,0,0,0,0
T06F4.8,0,0,0,0,0,0,0,0
F25D7.5,0,0,0,0,0,16,0,0
F46B3.19,0,0,0,0,0,0,0,0
M05B5.9,0,0,0,0,0,0,0,0
F35B12.6,0,0,0,0,0,0,0,6
Y59A8B.24,0,0,0,0,0,0,0,0
C14F11.1b.1,0,0,0,0,0,0,0,0
Y105C5A.59,0,8,1,3,0,0,0,0
F35B12.4,0,0,0,60,0,190,0,22
R09B5.11.1,0,0,0,0,0,0,0,0
R09B5.11.2,0,0,0,0,0,0,0,0
Y105C5A.53,0,0,0,0,0,0,0,0
Y105C5A.52,86,105,120,50,1,0,0,0
Y105C5A.51,0,0,0,0,0,0,0,0
D1073.3,1,4,3,2,0,2,0,0
Y105C5A.57,0,0,0,0,0,0,0,0
Y105C5A.56,0,0,0,0,0,0,0,0
Y105C5A.55,0,0,0,0,0,0,0,0
F35B12.2,0,0,0,0,0,0,0,0
T23G4.19,0,0,0,0,0,0,0,0
T23G4.18,0,0,0,0,0,0,0,0
C37A5.1.2,154,679,71,197,117,77,0,93
C37A5.1.1,0,0,0,0,0,0,0,0
T23G4.11,0,0,0,0,0,0,0,0
T23G4.10,2,2,0,1,0,0,0,1
T23G4.13,0,0,0,0,0,0,0,0
T23G4.12,0,0,2,1,0,0,0,0
T23G4.15,0,0,0,0,0,0,0,0
T23G4.14,0,0,0,0,0,0,0,0
T23G4.17,0,0,0,0,0,0,0,0
T23G4.16,0,0,0,0,0,0,0,0
F25H10.4,0,0,8,0,0,12,0,0
Y4C6B.26,0,0,0,0,0,0,0,0
R153.1c,0,0,0,0,4,0,0,0
C33G3.t2,3,16,10,5,0,11,2,6
Y17G7B.17.2,0,0,0,0,0,0,0,0
C33G3.t1,1,0,0,0,1,1,0,4
Y17G7B.17.1,0,0,7,0,0,55,0,38
W09D10.7,8,18,12,7,56,64,0,60
Y105C5A.1020,0,0,0,0,0,0,0,0
W09D10.5,0,0,0,0,0,0,0,0
W09D10.4,0,0,49,5,13,116,0,48
W09D10.3,0,0,7,6,0,37,0,8
W09D10.2,2605,4856,3570,3691,1243,4026,371,2824
F36A2.4.1,0,0,0,0,0,0,0,0
Y26E6A.2,3,33,0,23,0,38,0,0
Y4C6B.27,0,0,0,0,0,0,0,0
F25D7.9,0,0,0,0,0,0,0,0
F40C5.2,0,0,0,0,0,0,0,0
Y9D1A.1,23,0,0,0,60,310,0,58
Y9D1A.2,33,58,48,34,115,171,0,146
F33E11.6b.2,0,0,0,0,0,0,0,0
C51E3.7c.1,0,0,0,0,0,0,0,0
F56F11.4b,0,61,24,25,33,0,0,0
Y116A8C.52,7,0,0,0,0,0,0,3
Y116A8C.50,0,0,0,0,0,0,0,0
T11F9.28,0,0,0,0,0,0,0,0
Y116A8C.56,0,0,0,0,0,0,0,0
Y116A8C.57,0,0,0,0,0,0,0,0
Y116A8C.54,2,2,1,1,1,2,1,2
Y116A8C.55,0,0,0,0,0,0,0,0
H17B01.1a,0,0,0,0,0,0,0,0
T11F9.22,0,0,0,0,0,0,0,0
Y116A8C.58,0,0,0,0,0,0,6,0
H17B01.1b,92,71,85,63,14,140,7,45
T11F9.27,0,3,0,0,0,0,0,0
T11F9.26,0,0,0,0,0,0,0,0
T11F9.25,0,0,0,0,0,0,0,0
T17H7.4k.1,0,0,0,0,0,0,0,0
K08F8.5b,0,0,0,0,0,0,0,0
H12D21.6,0,0,0,0,0,0,0,2
K08F8.5a,0,0,0,0,0,0,0,0
M199.18,0,0,0,0,0,0,0,0
Y113G7B.18a.3,0,0,0,0,0,0,0,0
Y113G7B.18a.2,0,0,0,0,0,0,0,0
Y113G7B.18a.1,0,0,0,0,0,0,0,0
R05G6.20,0,0,0,0,0,0,0,0
R03E9.3a,72,104,76,63,76,239,47,111
ZC477.7a,0,0,0,0,0,0,0,0
ZC477.7b,20,62,66,56,31,28,0,32
H12D21.3,10,17,10,2,0,0,6,1
Y105C5B.1277,0,0,0,0,0,0,0,0
Y105C5B.1276,0,0,0,0,0,0,0,0
Y105C5B.1275,0,0,0,0,0,0,0,0
Y105C5B.1274,0,0,0,0,0,0,0,0
C54G10.4b.1,0,0,0,0,0,0,0,0
R03E9.3d,0,0,0,0,0,0,0,0
Y105C5B.1271,0,0,0,0,0,0,0,0
C54G10.4b.2,0,0,0,0,0,0,0,0
T11F9.2b,4,0,0,0,0,16,0,0
H12D21.1,33,150,113,62,16,53,5,28
Y105C5B.1279,0,0,0,0,0,0,0,0
Y105C5B.1278,0,0,0,0,0,0,0,0
Y40H7A.223,0,0,0,0,0,0,0,0
Y40H7A.222,0,0,0,0,0,0,0,0
Y40H7A.221,0,0,0,0,0,0,0,0
Y40H7A.220,20,47,54,33,1,25,5,19
Y40H7A.227,0,0,0,0,0,0,0,0
Y40H7A.226,0,0,0,0,0,0,0,0
Y40H7A.225,0,0,0,0,0,0,0,0
Y40H7A.224,0,0,0,0,0,0,0,0
Y19D10A.4a,30,28,150,20,714,2738,150,1169
Y19D10A.4c,0,0,0,0,0,0,0,0
Y19D10A.4b,0,0,0,0,0,0,0,0
R10E11.3a.2,0,53,0,18,0,22,0,0
R10E11.3a.1,0,0,0,0,0,0,0,0
R13D11.4b,0,0,0,0,0,0,0,0
C30G4.4p.1,0,0,0,0,0,0,0,0
C42D8.4b,0,0,0,0,0,0,0,0
C01A2.2a,0,0,0,0,0,0,0,0
C01A2.2b,0,0,0,0,0,0,0,0
T03G11.14,0,0,0,0,0,0,0,0
F09D1.1,0,0,0,0,12,0,0,0
F40F9.9,0,0,0,0,0,0,0,0
F15H10.11,0,0,0,0,0,0,0,0
Y49E10.34,0,0,0,0,0,0,0,0
F15H10.12,0,0,0,0,0,0,0,0
T08B6.2a,7494,13244,11257,7600,4657,11394,2648,6064
T08B6.2b,0,0,0,0,0,0,0,0
ZK792.1b,0,0,18,11,0,0,0,0
ZK792.1a,0,0,0,0,0,0,0,0
C54E10.2b,0,0,0,0,0,0,0,0
C54E10.2a,0,0,0,0,0,0,0,0
B0244.4b,0,0,0,0,0,0,0,0
T16A9.3.1,0,0,0,0,0,0,0,0
Y37E11AM.2a.1,0,0,0,0,0,0,0,0
F47G9.4.2,0,0,0,0,0,0,0,0
F20E11.18b,0,0,0,0,0,0,0,0
F20E11.18a,0,0,0,0,0,0,0,0
Y54G2A.4,25,26,9,0,29,75,0,15
F32A7.3c.2,23,0,0,0,85,488,34,37
F32A7.3c.1,0,0,0,0,0,0,0,0
Y54G2A.7,0,0,0,0,0,0,0,0
C52D10.6.1,0,0,7,4,0,2,0,1
F10G8.8b,0,0,0,0,0,0,0,0
Y45F10B.8,131,197,219,117,73,280,19,132
Y45F10B.9,130,198,238,123,76,284,14,166
Y45F10B.6,0,0,0,0,0,0,0,0
Y45F10B.5,0,0,0,0,0,0,0,0
Y45F10B.2,0,0,0,0,0,0,0,0
Y45F10B.3,0,55,49,49,63,87,10,87
Y45F10B.1,0,0,0,0,0,0,0,0
F59E11.1,0,0,0,0,0,0,0,0
F14B4.2a,0,0,0,0,0,0,0,0
F14B4.2b,30,56,60,65,135,111,80,93
K09E2.4a.2,0,0,0,0,0,0,0,0
R13A5.5.2,0,0,0,0,0,0,0,0
K09E2.4a.1,0,0,0,0,0,0,0,0
ZK616.48,0,0,0,0,0,0,0,0
B0350.2f.1,0,0,0,0,0,0,0,0
B0350.2f.2,231,741,372,261,271,598,91,376
E03E2.2,0,3,4,0,0,1,2,6
K06A1.7,0,0,0,0,0,0,0,0
T08B6.24,0,0,0,0,0,0,0,0
T08B6.25,0,0,0,0,0,0,0,0
T08B6.26,0,0,0,0,0,0,0,0
T08B6.27,0,0,0,0,0,0,0,0
T08B6.20,0,0,0,0,0,0,0,0
T08B6.21,0,0,0,0,0,0,0,0
T08B6.22,0,0,0,0,0,0,0,0
T08B6.23,0,0,0,0,0,0,0,0
ZK792.12,0,0,0,0,0,0,0,0
ZK637.20,0,0,0,0,0,0,0,0
ZK792.10,0,4,0,0,0,4,0,0
ZK792.11,0,3,0,0,0,0,0,0
T08B6.28,0,0,0,0,0,0,0,0
T08B6.29,0,0,0,0,0,0,0,0
R04E5.t2,3,12,18,8,12,13,2,10
C43C3.2d,0,0,0,0,0,0,0,0
Y69A2AR.30b.2,0,0,62,0,0,125,0,49
Y69A2AR.30b.1,0,0,0,0,0,0,0,0
F31F6.4b.2,0,0,0,0,0,0,0,0
Y105C5A.1102,0,0,0,2,0,0,0,0
T14B4.t1,27,106,120,32,8,50,3,15
C06B3.12,0,0,0,0,0,0,0,0
T27F2.7,0,0,0,0,0,0,0,0
Y105C5A.221,0,0,0,0,0,0,0,0
F02D8.3,0,0,0,0,0,0,0,0
Y40B10B.3,0,0,0,0,0,0,0,0
Y40B10B.1,0,0,0,0,0,0,0,0
Y105C5A.1104,0,0,0,0,0,0,0,0
F38B7.2a,0,0,0,0,0,0,0,0
C14B9.12,0,0,0,0,0,0,0,0
Y69H2.3g,0,0,0,0,0,0,0,0
F13B12.4a.1,0,0,0,0,0,0,0,13
F13B12.4a.2,0,0,0,0,0,0,0,0
K03H4.3,0,0,0,0,0,0,0,0
K03H4.5,0,0,0,0,0,0,0,0
K03H4.4,0,0,0,0,0,0,0,0
K03H4.7,0,0,0,0,0,0,0,0
K03H4.6,0,0,0,0,0,0,0,0
Y69H2.3d,0,0,0,0,0,0,0,0
Y105C5B.226,0,0,0,0,0,0,0,0
Y105C5B.227,0,0,0,0,0,0,0,0
H25P19.1,63,112,116,62,69,339,0,130
ZK682.2.1,175,695,348,554,135,56,54,135
ZK682.2.2,0,0,0,0,0,0,0,0
Y105C5B.224,0,0,0,0,0,0,0,0
C18D1.2,0,0,0,0,0,0,0,0
F35E12.7a,0,10,0,0,0,0,0,0
F46H6.2c.1,0,0,0,0,0,0,0,0
T10B10.4a.1,0,0,0,0,0,0,0,0
T22F3.3d,0,0,0,0,0,0,0,0
T22F3.3a,243,538,262,240,173,566,148,350
T22F3.3b,0,0,0,0,0,0,0,0
T22F3.3c,0,0,0,0,0,0,0,0
Y53H1C.5,0,0,0,1,0,0,0,2
F44F4.10,11,0,76,10,0,72,0,51
Y53H1C.7,0,0,0,1,0,0,0,2
Y53H1C.6,0,0,0,0,0,0,0,0
F44F4.15,0,0,0,0,0,0,0,0
F59C12.1,0,0,0,0,0,0,0,0
Y53H1C.3,19,30,0,11,0,22,0,11
F59C12.3,275,816,282,369,34,191,30,113
Y73B6BL.18a.1,0,0,0,0,0,0,0,0
Y73B6BL.18a.2,0,0,0,0,0,0,0,0
Y73B6BL.18a.3,0,0,0,0,0,0,0,0
Y73B6BL.18a.4,0,0,0,0,0,0,0,0
Y53H1C.8,0,2,1,0,0,0,0,0
F22F7.6,0,0,0,0,0,0,0,0
Y105C5A.1107,0,0,0,0,0,0,0,0
F54D12.t2,0,0,0,0,0,0,1,0
Y71F9B.18,0,0,0,0,0,0,0,0
Y71F9B.19,0,0,0,0,0,0,0,0
F49F1.6a,0,0,0,0,0,0,0,0
F49F1.6b,0,0,0,0,0,0,0,0
Y71F9B.17,0,0,0,0,0,0,0,0
F53H2.3c,154,7,32,55,0,67,0,125
F53H2.3b,0,0,0,0,0,0,0,0
F40B5.3c,0,0,0,0,0,8,0,0
Y105C5A.225,0,0,0,0,0,0,0,0
F11C1.5a.2,0,0,0,0,0,0,0,0
K02E7.14,0,0,0,0,0,0,0,0
F40F9.3,0,0,0,0,0,0,0,0
B0350.15,0,0,0,0,0,0,0,0
K02E7.13,0,0,0,0,0,0,0,0
K02E7.10,0,0,0,0,0,10,0,0
K02E7.11,0,0,0,0,0,0,0,0
F31A3.3,0,0,0,0,0,0,0,0
Y51B9A.t1,1,1,3,0,0,1,5,3
F31A3.1,0,0,0,0,0,0,0,0
F31A3.7,0,0,0,0,0,0,0,0
F31A3.6,0,0,0,0,0,0,0,0
F31A3.5,0,0,13,0,0,17,0,6
F31A3.4,0,0,0,0,0,0,0,0
Y105C5B.584,0,0,0,0,0,0,0,0
C32A9.3,0,0,5,0,0,0,0,1
C32A9.2,0,0,0,0,0,0,0,0
C32A9.1,0,0,0,0,0,0,0,0
C32A9.6,0,0,0,0,0,0,0,0
C32A9.5,0,0,0,0,0,0,3,0
C32A9.4,0,0,5,0,0,0,0,1
K04F10.4e.2,0,0,0,0,0,0,0,0
F40F9.4,0,0,0,0,0,0,0,0
K04F10.4e.1,0,0,0,0,0,0,0,0
F57E7.7,0,0,0,0,0,0,0,0
F57E7.6,0,0,0,0,0,0,0,0
F57E7.5,0,0,0,0,0,0,0,0
F57E7.4,0,0,0,0,0,0,0,0
Y51H7C.19,0,0,0,0,0,0,0,1
K02G10.11,0,0,0,0,0,0,0,0
C47D12.7a,118,747,141,38,109,3352,0,315
F19F10.3,0,0,0,0,0,0,0,0
C47D12.7b,0,0,0,0,0,0,0,0
Y51H7C.11,311,1260,431,551,217,1107,155,643
Y51H7C.10,0,0,0,0,0,0,0,0
Y77E11A.6a,0,0,0,0,0,0,0,0
Y51H7C.15,0,0,0,0,0,0,0,0
Y51H7C.17,0,0,0,0,0,0,0,0
Y51H7C.16,0,0,0,0,0,0,0,0
W04B5.4.2,0,0,0,0,0,0,0,0
R04E5.9,1413,3189,3604,2961,6153,15536,1333,8995
R04E5.7,3,10,10,0,0,19,9,2
R04E5.2,7,8,6,1,5,10,0,5
K01C8.10.1,0,0,0,0,0,0,0,0
K01C8.10.2,13,66,46,54,0,98,0,43
K02G10.16,0,0,0,0,0,0,0,0
F17B5.3a,0,0,0,0,0,0,0,0
F17B5.3b,0,0,0,0,0,0,0,0
Y73F8A.542,0,0,0,0,0,0,0,0
W04D2.6c.1,0,0,0,0,0,0,0,0
W04D2.6c.2,47,40,21,54,30,70,8,44
Y73F8A.540,0,0,0,0,0,0,0,0
ZK84.11,0,0,0,0,0,0,0,0
ZK84.10,0,0,0,0,0,0,0,0
C08F11.66,0,0,0,1,0,0,0,0
F25H9.2,0,10,0,7,0,0,0,7
ZK177.9,0,0,0,0,0,0,0,0
ZK84.13,0,0,0,0,0,0,0,0
Y102A5B.2b,144,74,57,136,0,0,0,0
ZK177.6,0,192,33,117,0,162,0,61
ZK177.1,0,0,0,0,0,0,0,10
ZK177.3,0,0,0,0,0,0,0,0
ZK177.2,223,521,512,299,500,1544,226,634
Y48B6A.25,30,33,3,23,28,45,17,44
Y48B6A.24,0,0,4,0,0,0,0,6
Y48B6A.23,0,0,2,2,0,22,0,6
Y48B6A.22,0,0,0,0,0,0,0,0
Y48B6A.21,0,0,0,0,0,6,0,0
Y48B6A.20,0,0,0,0,0,0,0,0
B0024.14f,0,0,0,0,0,0,0,0
F28A12.10,0,0,0,0,0,0,0,0
B0024.14d,0,0,0,0,0,0,0,0
B0024.14e,0,0,0,0,0,0,0,0
B0024.14b,18,16,0,0,11,0,0,20
B0024.14c,0,0,0,0,0,0,0,0
B0024.14a,0,0,0,0,0,0,0,0
K06B4.4,0,0,0,0,0,0,0,0
F46F11.9a,0,0,0,0,0,0,0,0
F46F11.9b,514,774,621,657,454,936,132,688
Y73B6BL.281,0,0,0,0,0,0,0,0
K06B4.8,0,0,0,0,0,0,0,0
K01A2.6,0,0,0,0,0,0,0,0
K01A2.7,0,0,0,0,0,0,0,0
C52E4.18,0,0,0,0,0,0,0,0
Y45F10D.12.1,0,0,0,0,0,0,0,0
Y45F10D.12.2,22,58,0,0,0,0,0,0
K01A2.1,0,0,0,0,0,0,0,0
C52E4.12,0,0,0,0,0,0,0,0
ZK1251.8a,0,0,0,0,0,0,0,0
C52E4.10,0,0,0,0,0,0,0,0
C52E4.11,0,0,0,0,0,0,0,0
C52E4.16,0,0,0,0,0,0,0,0
C52E4.17,0,0,0,0,0,0,0,0
C52E4.14,0,0,0,0,0,0,0,0
C52E4.15,0,0,0,0,0,0,0,0
K08E7.2.1,0,0,0,0,0,0,0,0
K08E7.2.2,0,0,0,0,0,0,0,0
K08E7.2.3,0,0,0,0,0,0,0,0
K08E7.2.4,0,0,0,0,0,0,0,0
Y73F8A.1105,0,0,0,0,0,0,0,0
ZK1251.8b,0,0,0,0,0,0,0,0
H25K10.80,0,0,0,0,0,0,0,0
K07A12.2,1933,4463,2784,3277,1203,4271,545,4022
F48E3.1a.1,0,0,0,0,0,0,0,0
H25K10.83,0,0,0,0,0,0,0,0
Y64G10A.14b,0,0,0,0,0,0,0,0
C17C3.11.2,0,0,0,0,0,0,0,0
C17C3.11.1,0,0,0,0,0,0,0,0
H04M03.39,0,0,0,0,0,0,0,0
H25K10.88,0,0,0,0,0,0,0,0
H25K10.89,1,4,0,3,0,0,0,3
Y73F8A.1106,0,0,0,0,0,0,0,0
Y37A1B.44,0,0,0,0,0,0,0,0
Y37A1B.45,0,0,0,2,0,0,0,1
Y37A1B.46,0,0,0,0,0,0,0,0
Y37A1B.47,0,0,0,0,0,0,0,0
D2030.8.2,18,0,17,62,0,18,0,40
Y37A1B.41,0,0,0,0,0,0,0,0
Y37A1B.42,0,0,0,0,0,0,0,0
D2030.8.1,0,0,0,0,0,0,0,0
K07A3.3a,0,0,0,0,0,0,0,0
Y37A1B.48,0,0,0,3,0,0,3,2
Y45F10D.7.2,49,125,179,112,45,190,0,202
Y45F10D.7.1,0,0,0,0,0,0,0,0
T23G5.2b,0,0,0,0,0,0,0,0
Y56A3A.38,0,0,0,0,0,0,0,0
F22B8.5a,0,0,0,0,0,0,0,0
F22B8.5c,0,0,0,0,0,0,0,0
F22B8.5b,0,0,0,0,0,0,0,0
F15A8.t2,179,323,110,88,69,0,14,92
F15A8.t1,163,327,109,66,52,165,7,69
T25B9.6a,0,0,0,0,0,0,0,0
T25B9.6b,0,0,0,0,0,0,0,0
EGAP4.1,0,0,0,0,0,0,0,0
H04M03.33,0,0,0,0,0,0,0,0
C56G7.3c,0,0,0,0,0,0,0,0
C56G7.3b,0,0,0,0,0,0,0,0
C56G7.3a,83,183,263,303,56,101,21,37
T25B6.10,1,9,5,3,0,6,0,1
K07C6.8,0,0,0,0,0,0,0,0
Y64G10A.146,0,0,0,0,0,0,0,0
Y64G10A.147,0,0,0,0,0,0,0,0
Y64G10A.144,0,0,0,0,0,0,0,0
Y64G10A.145,0,0,0,0,0,0,0,0
Y64G10A.142,0,0,0,0,0,0,0,0
Y64G10A.143,0,0,0,0,0,0,0,0
Y64G10A.140,0,0,0,0,0,0,0,0
Y64G10A.141,13,7,8,9,0,5,0,0
R10E4.1.2,14,0,0,0,0,0,0,17
Y7A9D.20,0,0,0,0,0,0,0,0
Y64G10A.148,0,0,0,0,0,0,0,0
R10E4.1.1,0,0,0,0,0,0,0,0
F26D12.77,0,0,0,0,0,0,0,0
F26D12.76,0,0,0,0,0,0,0,0
F26D12.75,0,0,0,0,0,0,0,0
Y105C5A.1110,0,0,0,0,0,0,0,0
F26D12.73,0,0,0,0,0,0,0,0
F26D12.72,0,0,0,0,5,0,0,0
C41C4.4a,468,891,263,237,292,1332,133,561
F26D12.70,0,0,0,0,0,0,0,0
F49E10.1,0,0,0,0,0,0,0,0
F39B1.2b,0,0,0,0,0,0,0,0
F39B1.2a,2,0,0,0,2,1,0,1
Y105C5A.1118,0,0,0,0,0,0,0,0
F26D12.79,0,0,0,4,7,0,0,1
F26D12.78,0,0,0,0,0,0,0,0
Y7A9D.24,0,0,0,0,0,0,2,0
Y56A3A.36,0,0,0,0,0,0,0,0
K10C3.6c.1,0,0,0,0,0,0,0,0
K10C3.6c.2,54,99,59,82,52,306,43,242
F08F8.3b,0,0,0,0,0,0,0,0
F08F8.3a,937,1331,1163,748,61,93,20,53
K10C8.5,2,12,18,10,0,23,0,3
F31F6.16,0,0,0,0,0,0,0,0
F31F6.15,0,0,0,0,0,0,0,0
C36C9.9,77,69,29,26,78,62,7,47
F31F6.13,0,0,0,0,0,0,0,0
F31F6.12,0,0,0,0,0,0,0,0
F31F6.11,0,0,0,0,0,0,0,0
F31F6.10,0,0,0,0,0,0,0,0
F09D5.10,0,0,0,0,0,0,0,0
Y71H2AM.5.2,0,0,0,15,0,0,0,0
Y71H2AM.5.1,0,0,0,0,0,0,0,0
F46G11.10,0,3,0,0,0,3,0,0
K02A4.11,3,0,0,3,0,0,0,0
F46B6.3b,59,65,37,50,15,74,19,50
K06A9.2,54,65,47,23,97,153,0,49
K06A9.3,0,0,0,0,0,0,0,0
ZC434.9a,0,0,0,0,0,0,0,0
K02A4.10,0,0,0,0,0,0,0,0
K06A9.6,0,0,0,0,0,0,0,0
M70.9,3,3,0,1,0,0,2,2
M70.8,0,0,0,0,0,0,0,0
M70.7,0,0,3,0,0,0,0,0
M70.6,0,0,0,0,0,0,0,0
M70.5,95,238,136,130,67,186,25,136
F41E7.7b,0,0,0,0,0,0,0,0
M70.2,25,0,0,28,0,45,10,15
F27B10.1a,0,0,0,7,0,0,0,0
K02A4.15,0,0,0,0,0,0,0,0
F27B10.1c,0,0,0,0,0,0,0,0
Y105C5A.463,0,0,0,0,0,0,0,0
T01D1.2q.4,0,0,0,0,0,0,0,0
Y105C5A.461,0,0,0,0,0,0,0,0
Y105C5A.460,0,0,0,0,0,0,0,0
T01D1.2q.1,0,0,0,0,0,0,0,0
Y105C5A.466,0,13,0,0,0,0,0,0
T01D1.2q.3,0,0,0,0,0,0,0,0
T01D1.2q.2,0,0,0,0,0,0,0,0
Y105C5A.469,0,0,0,0,0,0,0,0
Y105C5A.468,0,0,0,0,0,0,0,0
F10D2.11,0,0,0,0,0,0,0,0
Y64G10A.109,0,0,0,0,0,0,0,0
Y75B7AL.3.2,0,0,0,0,0,0,0,0
Y75B7AL.3.1,336,407,364,237,191,90,0,94
R13H4.4f,0,0,0,0,0,0,0,0
T10C6.15c.4,0,0,0,0,0,0,0,0
T10C6.15c.2,20,79,14,12,19,36,12,11
T10C6.15c.3,0,0,0,0,0,0,0,0
T10C6.15c.1,30,45,23,21,0,30,12,13
C37A2.9,0,0,0,0,0,0,0,0
T27D12.9,0,0,0,0,0,0,0,0
H12I19.97,0,0,0,0,0,0,0,0
H12I19.90,0,0,0,0,0,0,0,0
C37A2.3,0,0,0,13,0,0,0,15
C37A2.2,97,182,94,123,138,637,68,296
T27D12.5,0,0,0,0,0,0,0,0
C37A2.7,0,0,0,46,0,0,0,0
C37A2.6,13,0,0,29,0,42,0,42
Y57G11C.736,0,0,0,0,0,0,0,0
F44E8.31,0,0,0,0,0,0,0,0
Y57G11C.734,0,0,0,0,0,0,0,0
Y53G8AR.1,0,0,11,0,0,93,0,0
T25B9.10b,0,0,0,0,0,0,0,0
T25B9.10c,0,0,0,0,0,0,0,0
F44E8.36,0,0,0,0,0,0,0,0
T25B9.10a,0,0,0,0,0,0,0,20
F44E8.38,0,0,0,0,0,0,0,0
F44E8.39,0,0,0,0,0,0,0,0
Y53G8AR.8,186,254,142,153,59,286,39,223
Y53G8AR.9,86,330,199,143,60,136,53,93
Y57G11C.738,0,0,0,0,0,0,0,0
Y57G11C.739,0,0,0,0,0,0,0,0
F32B5.6f.1,0,0,0,0,0,0,0,0
F45E4.10b.2,0,0,0,0,0,0,0,0
K04F10.3b,0,0,0,0,0,0,0,0
K04F10.3a,0,0,0,0,0,0,0,0
F45B8.10,0,0,0,0,0,0,0,0
B0395.7,7,9,10,1,17,44,5,15
B0564.1a,10,0,0,9,0,0,0,14
F18H3.3b.2,0,0,0,0,0,0,0,0
F09A5.3a,0,0,0,0,0,0,0,0
T23E7.8,0,0,0,0,0,0,0,0
T23E7.9,0,0,0,0,0,0,0,0
C04G2.10c,0,0,0,0,0,0,0,0
T23E7.5,0,0,0,0,0,0,0,0
F45B8.11,0,0,0,0,0,0,0,0
B0395.4,1,0,2,2,2,0,2,2
Y77E11A.11b,0,0,0,0,0,0,0,0
F45H7.11,0,0,0,0,0,0,0,3
F45H7.10,0,0,0,0,0,0,0,0
F45H7.13,0,0,0,0,0,0,0,3
F45H7.12,0,0,0,0,0,0,0,0
F45H7.15,0,0,0,0,0,0,0,0
F45H7.14,8,0,13,6,9,19,0,7
F09A5.3b,0,0,3,2,0,0,0,3
F55G11.5b,0,0,0,0,0,0,0,0
F55G11.5a,0,0,0,0,0,0,0,0
F20E11.8,0,0,1,0,7,3,0,1
C52G5.t1,20,55,8,17,12,17,15,18
R09B5.14,0,0,0,0,0,0,0,0
W09D6.3,0,0,0,0,0,0,0,0
W09D6.2,0,0,0,0,0,0,0,0
W09D6.5,86,207,163,89,72,304,9,110
W09D6.4,0,0,0,0,0,0,0,0
W09D6.7,22,33,30,22,48,120,2,113
W09D6.6,87,107,153,98,29,189,22,73
W09D6.9,0,0,0,0,0,4,0,0
W09D6.8,3,11,17,2,11,41,0,28
T05G11.8,0,0,0,0,0,0,0,0
T05G11.9,0,0,0,0,0,0,0,0
T05G11.4,0,0,0,0,0,0,0,0
T05G11.5,0,1,1,0,0,1,0,2
T05G11.6,0,0,0,0,0,0,0,0
T05G11.7,0,0,0,0,0,0,0,0
T05G11.2,0,0,0,0,0,0,0,0
T05G11.3,0,0,0,0,0,0,0,0
Y25C1A.10,0,0,0,0,0,0,0,0
Y37A1B.250,0,0,0,0,0,0,0,0
Y37A1B.251,0,0,0,0,0,0,0,0
Y37A1B.252,0,0,0,0,0,0,0,0
Y37A1B.253,0,0,0,0,0,0,0,0
Y17D7B.10,0,0,0,0,0,0,0,0
Y37A1B.255,0,0,0,0,0,0,0,0
Y37A1B.256,0,0,0,0,0,0,0,0
Y37A1B.257,0,0,0,0,0,0,0,0
Y37A1B.258,0,0,0,0,0,0,0,0
Y37A1B.259,0,0,0,0,0,0,0,0
F35E2.6,0,0,0,0,0,0,0,0
T06G6.5a,0,0,0,0,0,0,0,0
C06E1.4,0,0,0,0,0,0,0,0
F35E2.7,0,0,0,0,0,0,0,0
K10G9.1,6,0,0,18,0,63,0,25
K10G9.2,267,605,254,336,100,416,109,149
F13H10.11,0,0,6,0,0,0,0,0
Y40H7A.1,0,0,0,0,0,0,0,0
F35E2.5,22,54,123,0,68,76,8,73
Y40H7A.5,1,7,8,2,0,1,6,9
F52A8.2a,523,0,0,1131,0,36,0,49
F52A8.2b,0,0,0,0,0,0,0,0
Y40H7A.6,15,14,23,20,11,36,5,17
Y40H7A.9,0,0,0,0,0,0,0,0
Y18H1A.8b,0,0,0,0,0,0,0,0
Y18H1A.8a,0,0,0,0,0,0,0,0
C16B8.2,0,0,0,0,0,0,0,0
C48G7.3c.2,0,0,0,0,0,0,0,0
C48G7.3c.1,0,0,0,0,0,0,0,0
C29E6.4,0,5,0,0,5,41,0,23
Y43F4B.3,475,1438,866,970,337,1900,175,1226
Y43F4B.4,24,62,51,72,0,130,7,53
